rÍ359.0000
"2015-07-06 16:02:02",Arduino,voltage,5091.0000
"2015-07-06 16:02:02",DHT22,humidity,11.6000
"2015-07-06 16:02:02",DHT22,temperature,10.3000
"2015-07-06 16:02:02",Sharp,dust,200.0000
"2015-07-06 16:02:02",Mux,channel_00,938.0000
"2015-07-06 16:02:02",Mux,channel_01,411.0000
"2015-07-06 16:02:02",Mux,channel_02,687.0000
"2015-07-06 16:02:02",Mux,channel_03,2.0000
"2015-07-06 16:02:02",Mux,channel_04,725.0000
"2015-07-06 16:02:03",Mux,channel_05,466.0000
"2015-07-06 16:02:03",Mux,channel_06,560.0000
"2015-07-06 16:02:03",Mux,channel_07,975.0000
"2015-07-06 16:02:03",Mux,channel_08,588.0000
"2015-07-06 16:02:03",Mux,channel_09,348.0000
"2015-07-06 16:02:03",Mux,channel_10,766.0000
"2015-07-06 16:02:03",Mux,channel_11,957.0000
"2015-07-06 16:02:03",Mux,channel_12,0.0000
"2015-07-06 16:02:03",Mux,channel_13,0.0000
"2015-07-06 16:02:03",Mux,channel_14,604.0000
"2015-07-06 16:02:03",Mux,channel_15,355.0000
"2015-07-06 16:02:05",Sinyei,sampletime_ms,30452.0000
"2015-07-06 16:02:05",Sinyei,low_occupancy_duration_us,272346.0000
"2015-07-06 16:02:05",Sinyei,occupancy_ratio,0.8943
"2015-07-06 16:02:05",Sinyei,concentration,463.4269
"2015-07-06 16:02:09",Arduino,voltage,5091.0000
"2015-07-06 16:02:09",DHT22,humidity,24.7000
"2015-07-06 16:02:09",DHT22,temperature,23.1000
"2015-07-06 16:02:09",Sharp,dust,160.0000
"2015-07-06 16:02:09",Mux,channel_00,942.0000
"2015-07-06 16:02:09",Mux,channel_01,403.0000
"2015-07-06 16:02:09",Mux,channel_02,679.0000
"2015-07-06 16:02:09",Mux,channel_03,1.0000
"2015-07-06 16:02:09",Mux,channel_04,724.0000
"2015-07-06 16:02:09",Mux,channel_05,462.0000
"2015-07-06 16:02:09",Mux,channel_06,555.0000
"2015-07-06 16:02:09",Mux,channel_07,975.0000
"2015-07-06 16:02:09",Mux,channel_08,578.0000
"2015-07-06 16:02:09",Mux,channel_09,349.0000
"2015-07-06 16:02:09",Mux,channel_10,764.0000
"2015-07-06 16:02:09",Mux,channel_11,957.0000
"2015-07-06 16:02:10",Mux,channel_12,0.0000
"2015-07-06 16:02:10",Mux,channel_13,0.0000
"2015-07-06 16:02:10",Mux,channel_14,605.0000
"2015-07-06 16:02:10",Mux,channel_15,355.0000
"2015-07-06 16:02:15",Arduino,voltage,5091.0000
"2015-07-06 16:02:15",DHT22,ERROR,failed to read
"2015-07-06 16:02:15",Sharp,dust,180.0000
"2015-07-06 16:02:15",Mux,channel_00,942.0000
"2015-07-06 16:02:15",Mux,channel_01,396.0000
"2015-07-06 16:02:15",Mux,channel_02,668.0000
"2015-07-06 16:02:15",Mux,channel_03,1.0000
"2015-07-06 16:02:16",Mux,channel_04,722.0000
"2015-07-06 16:02:16",Mux,channel_05,460.0000
"2015-07-06 16:02:16",Mux,channel_06,557.0000
"2015-07-06 16:02:16",Mux,channel_07,978.0000
"2015-07-06 16:02:16",Mux,channel_08,567.0000
"2015-07-06 16:02:16",Mux,channel_09,347.0000
"2015-07-06 16:02:16",Mux,channel_10,763.0000
"2015-07-06 16:02:16",Mux,channel_11,958.0000
"2015-07-06 16:02:16",Mux,channel_12,0.0000
"2015-07-06 16:02:16",Mux,channel_13,1.0000
"2015-07-06 16:02:16",Mux,channel_14,608.0000
"2015-07-06 16:02:16",Mux,channel_15,353.0000
"2015-07-06 16:02:21",Arduino,voltage,5091.0000
"2015-07-06 16:02:22",DHT22,ERROR,failed to read
"2015-07-06 16:02:22",Sharp,dust,196.0000
"2015-07-06 16:02:22",Mux,channel_00,934.0000
"2015-07-06 16:02:22",Mux,channel_01,386.0000
"2015-07-06 16:02:22",Mux,channel_02,656.0000
"2015-07-06 16:02:22",Mux,channel_03,0.0000
"2015-07-06 16:02:22",Mux,channel_04,718.0000
"2015-07-06 16:02:22",Mux,channel_05,457.0000
"2015-07-06 16:02:22",Mux,channel_06,553.0000
"2015-07-06 16:02:22",Mux,channel_07,973.0000
"2015-07-06 16:02:22",Mux,channel_08,559.0000
"2015-07-06 16:02:22",Mux,channel_09,348.0000
"2015-07-06 16:02:22",Mux,channel_10,760.0000
"2015-07-06 16:02:22",Mux,channel_11,958.0000
"2015-07-06 16:02:22",Mux,channel_12,0.0000
"2015-07-06 16:02:22",Mux,channel_13,0.0000
"2015-07-06 16:02:22",Mux,channel_14,605.0000
"2015-07-06 16:02:22",Mux,channel_15,352.0000
"2015-07-06 16:02:28",Arduino,voltage,5115.0000
"2015-07-06 16:02:28",DHT22,humidity,24.3000
"2015-07-06 16:02:28",DHT22,temperature,23.1000
"2015-07-06 16:02:28",Sharp,dust,170.0000
"2015-07-06 16:02:28",Mux,channel_00,938.0000
"2015-07-06 16:02:28",Mux,channel_01,380.0000
"2015-07-06 16:02:28",Mux,channel_02,645.0000
"2015-07-06 16:02:28",Mux,channel_03,2.0000
"2015-07-06 16:02:28",Mux,channel_04,722.0000
"2015-07-06 16:02:28",Mux,channel_05,458.0000
"2015-07-06 16:02:28",Mux,channel_06,553.0000
"2015-07-06 16:02:29",Mux,channel_07,975.0000
"2015-07-06 16:02:29",Mux,channel_08,551.0000
"2015-07-06 16:02:29",Mux,channel_09,348.0000
"2015-07-06 16:02:29",Mux,channel_10,757.0000
"2015-07-06 16:02:29",Mux,channel_11,958.0000
"2015-07-06 16:02:29",Mux,channel_12,0.0000
"2015-07-06 16:02:29",Mux,channel_13,0.0000
"2015-07-06 16:02:29",Mux,channel_14,607.0000
"2015-07-06 16:02:29",Mux,channel_15,352.0000
"2015-07-06 16:02:34",Arduino,voltage,5115.0000
"2015-07-06 16:02:35",DHT22,ERROR,failed to read
"2015-07-06 16:02:35",Sharp,dust,172.0000
"2015-07-06 16:02:35",Mux,channel_00,936.0000
"2015-07-06 16:02:35",Mux,channel_01,372.0000
"2015-07-06 16:02:35",Mux,channel_02,639.0000
"2015-07-06 16:02:35",Mux,channel_03,1.0000
"2015-07-06 16:02:35",Mux,channel_04,727.0000
"2015-07-06 16:02:35",Mux,channel_05,460.0000
"2015-07-06 16:02:35",Mux,channel_06,552.0000
