Timestamp,Sensor,Variable,Value
"2015-07-21 16:26:40",Mux,channel_00,844.0000
"2015-07-21 16:26:40",Mux,channel_01,192.0000
"2015-07-21 16:26:40",Mux,channel_02,364.0000
"2015-07-21 16:26:40",Mux,channel_03,0.0000
"2015-07-21 16:26:40",Mux,channel_04,729.0000
"2015-07-21 16:26:40",Mux,channel_05,523.0000
"2015-07-21 16:26:40",Mux,channel_06,575.0000
"2015-07-21 16:26:41",Mux,channel_07,896.0000
"2015-07-21 16:26:41",Mux,channel_08,774.0000
"2015-07-21 16:26:41",Mux,channel_09,497.0000
"2015-07-21 16:26:41",Mux,channel_10,332.0000
"2015-07-21 16:26:41",Mux,channel_11,809.0000
"2015-07-21 16:26:41",Mux,channel_12,0.0000
"2015-07-21 16:26:41",Mux,channel_13,0.0000
"2015-07-21 16:26:41",Mux,channel_14,371.0000
"2015-07-21 16:26:41",Mux,channel_15,208.0000
"2015-07-21 16:26:46",Arduino,voltage,3801.0000
"2015-07-21 16:26:47",DHT22,humidity,15.0000
"2015-07-21 16:26:47",DHT22,temperature,24.6000
"2015-07-21 16:26:47",Sharp,dust,0.0000
"2015-07-21 16:26:47",Mux,channel_00,843.0000
"2015-07-21 16:26:47",Mux,channel_01,191.0000
"2015-07-21 16:26:47",Mux,channel_02,360.0000
"2015-07-21 16:26:47",Mux,channel_03,0.0000
"2015-07-21 16:26:47",Mux,channel_04,732.0000
"2015-07-21 16:26:47",Mux,channel_05,527.0000
"2015-07-21 16:26:47",Mux,channel_06,575.0000
"2015-07-21 16:26:47",Mux,channel_07,894.0000
"2015-07-21 16:26:47",Mux,channel_08,771.0000
"2015-07-21 16:26:47",Mux,channel_09,489.0000
"2015-07-21 16:26:47",Mux,channel_10,323.0000
"2015-07-21 16:26:47",Mux,channel_11,823.0000
"2015-07-21 16:26:47",Mux,channel_12,0.0000
"2015-07-21 16:26:47",Mux,channel_13,0.0000
"2015-07-21 16:26:47",Mux,channel_14,372.0000
"2015-07-21 16:26:47",Mux,channel_15,207.0000
"2015-07-21 16:26:54",Arduino,voltage,3788.0000
"2015-07-21 16:26:54",DHT22,ERROR,failed to read
"2015-07-21 16:26:54",Sharp,dust,0.0000
"2015-07-21 16:26:54",Mux,channel_00,840.0000
"2015-07-21 16:26:54",Mux,channel_01,187.0000
"2015-07-21 16:26:54",Mux,channel_02,355.0000
"2015-07-21 16:26:54",Mux,channel_03,0.0000
"2015-07-21 16:26:54",Mux,channel_04,732.0000
"2015-07-21 16:26:54",Mux,channel_05,529.0000
"2015-07-21 16:26:54",Mux,channel_06,575.0000
"2015-07-21 16:26:54",Mux,channel_07,893.0000
"2015-07-21 16:26:54",Mux,channel_08,766.0000
"2015-07-21 16:26:54",Mux,channel_09,478.0000
"2015-07-21 16:26:54",Mux,channel_10,314.0000
"2015-07-21 16:26:54",Mux,channel_11,823.0000
"2015-07-21 16:26:54",Mux,channel_12,0.0000
"2015-07-21 16:26:54",Mux,channel_13,0.0000
"2015-07-21 16:26:55",Mux,channel_14,373.0000
"2015-07-21 16:26:55",Mux,channel_15,209.0000
"2015-07-21 16:27:01",Arduino,voltage,3801.0000
"2015-07-21 16:27:01",DHT22,ERROR,failed to read
"2015-07-21 16:27:01",Sharp,dust,0.0000
"2015-07-21 16:27:01",Mux,channel_00,839.0000
"2015-07-21 16:27:01",Mux,channel_01,186.0000
"2015-07-21 16:27:01",Mux,channel_02,350.0000
"2015-07-21 16:27:01",Mux,channel_03,0.0000
"2015-07-21 16:27:02",Mux,channel_04,733.0000
"2015-07-21 16:27:02",Mux,channel_05,523.0000
"2015-07-21 16:27:02",Mux,channel_06,575.0000
"2015-07-21 16:27:02",Mux,channel_07,891.0000
"2015-07-21 16:27:02",Mux,channel_08,762.0000
"2015-07-21 16:27:02",Mux,channel_09,469.0000
"2015-07-21 16:27:02",Mux,channel_10,306.0000
"2015-07-21 16:27:02",Mux,channel_11,827.0000
"2015-07-21 16:27:02",Mux,channel_12,0.0000
"2015-07-21 16:27:02",Mux,channel_13,0.0000
"2015-07-21 16:27:02",Mux,channel_14,373.0000
"2015-07-21 16:27:02",Mux,channel_15,210.0000
